"Date","Daily Sterling overnight index average (SONIA) rate              [a] [b]             IUDSOIA"
"12 Jul 07","5.8037"
"11 Jul 07","5.8057"
"10 Jul 07","5.8034"
"09 Jul 07","5.812"
"06 Jul 07","5.8202"
"05 Jul 07","5.8154"
"04 Jul 07","5.614"
"03 Jul 07","6.4128"
"02 Jul 07","6.4707"
"29 Jun 07","6.4568"
"28 Jun 07","5.9199"
"27 Jun 07","5.5068"
"26 Jun 07","5.5241"
"25 Jun 07","5.5442"
"22 Jun 07","5.5432"
"21 Jun 07","5.5443"
"20 Jun 07","5.5438"
"19 Jun 07","5.5535"
"18 Jun 07","5.5581"
"15 Jun 07","5.5567"
"14 Jun 07","5.5568"
"13 Jun 07","5.561"
"12 Jun 07","5.5685"
"11 Jun 07","5.5741"
"08 Jun 07","5.5742"
"07 Jun 07","5.5847"
"06 Jun 07","5.5494"
"05 Jun 07","5.5066"
"04 Jun 07","5.5266"
"01 Jun 07","5.5424"
"31 May 07","5.5491"
"30 May 07","5.5669"
"29 May 07","5.5718"
"25 May 07","5.5764"
"24 May 07","5.5728"
"23 May 07","5.5773"
"22 May 07","5.5464"
"21 May 07","5.5402"
"18 May 07","5.5404"
"17 May 07","5.5539"
"16 May 07","5.5445"
"15 May 07","5.5556"
"14 May 07","5.5589"
"11 May 07","5.5651"
"10 May 07","5.5762"
"09 May 07","5.2561"
"08 May 07","5.2675"
"04 May 07","5.2635"
"03 May 07","5.2761"
"02 May 07","5.2801"
"01 May 07","5.2943"
"30 Apr 07","5.2935"
"27 Apr 07","5.2843"
"26 Apr 07","5.2891"
"25 Apr 07","5.2786"
"24 Apr 07","5.2689"
"23 Apr 07","5.276"
"20 Apr 07","5.2775"
"19 Apr 07","5.2731"
"18 Apr 07","5.2833"
"17 Apr 07","5.3027"
"16 Apr 07","5.3058"
"13 Apr 07","5.3111"
"12 Apr 07","5.317"
"11 Apr 07","5.3182"
"10 Apr 07","5.3122"
"05 Apr 07","5.3416"
"04 Apr 07","5.2546"
"03 Apr 07","5.2673"
"02 Apr 07","5.2843"
"30 Mar 07","5.3123"
"29 Mar 07","5.2951"
"28 Mar 07","5.2969"
"27 Mar 07","5.2985"
"26 Mar 07","5.2967"
"23 Mar 07","5.2897"
"22 Mar 07","5.2979"
"21 Mar 07","5.3046"
"20 Mar 07","5.3126"
"19 Mar 07","5.3117"
"16 Mar 07","5.3077"
"15 Mar 07","5.314"
"14 Mar 07","5.3272"
"13 Mar 07","5.3266"
"12 Mar 07","5.3244"
"09 Mar 07","5.3274"
"08 Mar 07","5.3397"
"07 Mar 07","5.2269"
"06 Mar 07","5.2639"
"05 Mar 07","5.2881"
"02 Mar 07","5.298"
"01 Mar 07","5.3108"
"28 Feb 07","5.3178"
"27 Feb 07","5.3162"
"26 Feb 07","5.3185"
"23 Feb 07","5.3205"
"22 Feb 07","5.3202"
"21 Feb 07","5.3248"
"20 Feb 07","5.3285"
"19 Feb 07","5.4"
"16 Feb 07","5.3234"
"15 Feb 07","5.3234"
"14 Feb 07","5.3232"
"13 Feb 07","5.3227"
"12 Feb 07","5.3227"
"09 Feb 07","5.3314"
"08 Feb 07","5.3501"
"07 Feb 07","5.2267"
"06 Feb 07","5.287"
"05 Feb 07","5.3019"
"02 Feb 07","5.3024"
"01 Feb 07","5.3041"
"31 Jan 07","5.3237"
"30 Jan 07","5.3016"
"29 Jan 07","5.3002"
"26 Jan 07","5.3004"
"25 Jan 07","5.3001"
"24 Jan 07","5.3008"
"23 Jan 07","5.3091"
"22 Jan 07","5.3121"
"19 Jan 07","5.3087"
"18 Jan 07","5.3082"
"17 Jan 07","5.3071"
"16 Jan 07","5.3097"
"15 Jan 07","5.3123"
"12 Jan 07","5.3051"
"11 Jan 07","5.2352"
"10 Jan 07","4.9825"
"09 Jan 07","5.0419"
"08 Jan 07","5.0526"
"05 Jan 07","5.0678"
"04 Jan 07","5.0722"
"03 Jan 07","5.078"
"02 Jan 07","5.0783"
"29 Dec 06","5.201"
"28 Dec 06","5.0848"
"27 Dec 06","5.0804"
"22 Dec 06","5.0714"
"21 Dec 06","5.078"
"20 Dec 06","5.0784"
"19 Dec 06","5.0806"
"18 Dec 06","5.0887"
"15 Dec 06","5.0979"
"14 Dec 06","5.0829"
"13 Dec 06","5.0842"
"12 Dec 06","5.09"
"11 Dec 06","5.1121"
"08 Dec 06","5.1172"
"07 Dec 06","5.0813"
"06 Dec 06","5.0159"
"05 Dec 06","5.0448"
"04 Dec 06","5.0553"
"01 Dec 06","5.0578"
"30 Nov 06","5.078"
"29 Nov 06","5.0622"
"28 Nov 06","5.0688"
"27 Nov 06","5.0756"
"24 Nov 06","5.075"
"23 Nov 06","5.0737"
"22 Nov 06","5.068"
"21 Nov 06","5.0652"
"20 Nov 06","5.0672"
"17 Nov 06","5.0686"
"16 Nov 06","5.058"
"15 Nov 06","5.0707"
"14 Nov 06","5.09"
"13 Nov 06","5.0927"
"10 Nov 06","5.1016"
"09 Nov 06","5.0628"
"08 Nov 06","4.7426"
"07 Nov 06","4.7983"
"06 Nov 06","4.7975"
"03 Nov 06","4.7922"
"02 Nov 06","4.7966"
"01 Nov 06","4.8235"
"31 Oct 06","4.8876"
"30 Oct 06","4.8587"
"27 Oct 06","4.8426"
"26 Oct 06","4.8366"
"25 Oct 06","4.8389"
"24 Oct 06","4.8451"
"23 Oct 06","4.8489"
"20 Oct 06","4.8423"
"19 Oct 06","4.8202"
"18 Oct 06","4.8178"
"17 Oct 06","4.7987"
"16 Oct 06","4.7912"
"13 Oct 06","4.7979"
"12 Oct 06","4.8028"
"11 Oct 06","4.8007"
"10 Oct 06","4.8048"
"09 Oct 06","4.8063"
"06 Oct 06","4.7888"
"05 Oct 06","4.8257"
"04 Oct 06","4.7399"
"03 Oct 06","4.9117"
"02 Oct 06","4.8541"
"29 Sep 06","4.8972"
"28 Sep 06","4.7976"
"27 Sep 06","4.7795"
"26 Sep 06","4.7879"
"25 Sep 06","4.8037"
"22 Sep 06","4.7817"
"21 Sep 06","4.7754"
"20 Sep 06","4.7809"
"19 Sep 06","4.7913"
"18 Sep 06","4.7904"
"15 Sep 06","4.7843"
"14 Sep 06","4.7802"
"13 Sep 06","4.7787"
"12 Sep 06","4.79"
"11 Sep 06","4.8106"
"08 Sep 06","4.8162"
"07 Sep 06","4.793"
"06 Sep 06","4.6902"
"05 Sep 06","4.7702"
"04 Sep 06","4.785"
"01 Sep 06","4.7893"
"31 Aug 06","4.8703"
"30 Aug 06","4.8414"
"29 Aug 06","4.8557"
"25 Aug 06","4.8493"
"24 Aug 06","4.8073"
"23 Aug 06","4.8023"
"22 Aug 06","4.8026"
"21 Aug 06","4.8053"
"18 Aug 06","4.8181"
"17 Aug 06","4.8144"
"16 Aug 06","4.8426"
"15 Aug 06","4.8742"
"14 Aug 06","4.8448"
"11 Aug 06","4.8039"
"10 Aug 06","4.7876"
"09 Aug 06","4.7847"
"08 Aug 06","4.7885"
"07 Aug 06","4.8046"
"04 Aug 06","4.8197"
"03 Aug 06","4.7086"
"02 Aug 06","4.5724"
"01 Aug 06","4.7586"
"31 Jul 06","4.8059"
"28 Jul 06","4.5507"
"27 Jul 06","4.5291"
"26 Jul 06","4.5224"
"25 Jul 06","4.5189"
"24 Jul 06","4.5237"
"21 Jul 06","4.5254"
"20 Jul 06","4.5303"
"19 Jul 06","4.5333"
"18 Jul 06","4.5427"
"17 Jul 06","4.5506"
"14 Jul 06","4.5258"
"13 Jul 06","4.5188"
"12 Jul 06","4.524"
"11 Jul 06","4.5326"
"10 Jul 06","4.5446"
"07 Jul 06","4.5401"
"06 Jul 06","4.5361"
"05 Jul 06","4.4802"
"04 Jul 06","4.5445"
"03 Jul 06","4.5832"
"30 Jun 06","4.7194"
"29 Jun 06","4.5532"
"28 Jun 06","4.5424"
"27 Jun 06","4.5377"
"26 Jun 06","4.5417"
"23 Jun 06","4.5378"
"22 Jun 06","4.5474"
"21 Jun 06","4.5497"
"20 Jun 06","4.5429"
"19 Jun 06","4.5548"
"16 Jun 06","4.5622"
"15 Jun 06","4.5557"
"14 Jun 06","4.5688"
"13 Jun 06","4.5756"
"12 Jun 06","4.5852"
"09 Jun 06","4.5898"
"08 Jun 06","4.5843"
"07 Jun 06","4.5628"
"06 Jun 06","4.598"
"05 Jun 06","4.5886"
"02 Jun 06","4.58"
"01 Jun 06","4.5883"
"31 May 06","4.6207"
"30 May 06","4.599"
"26 May 06","4.5963"
"25 May 06","4.5764"
"24 May 06","4.5744"
"23 May 06","4.5582"
"22 May 06","4.5458"
"19 May 06","4.5427"
"18 May 06","4.5388"
"17 May 06","4.3622"
"16 May 06","4.5045"
"15 May 06","4.3844"
"12 May 06","4.5769"
"11 May 06","4.3828"
"10 May 06","4.3867"
"09 May 06","4.5738"
"08 May 06","4.441"
"05 May 06","4.4487"
"04 May 06","4.4422"
"03 May 06","4.58"
"02 May 06","4.4593"
"28 Apr 06","4.4299"
"27 Apr 06","4.6489"
"26 Apr 06","4.3997"
"25 Apr 06","4.6061"
"24 Apr 06","4.6082"
"21 Apr 06","4.3751"
"20 Apr 06","4.4011"
"19 Apr 06","4.3906"
"18 Apr 06","4.38"
"13 Apr 06","4.3901"
"12 Apr 06","4.3788"
"11 Apr 06","4.4528"
"10 Apr 06","4.6202"
"07 Apr 06","4.3863"
"06 Apr 06","4.4678"
"05 Apr 06","4.6527"
"04 Apr 06","4.6312"
"03 Apr 06","4.6511"
"31 Mar 06","4.7528"
"30 Mar 06","4.4056"
"29 Mar 06","4.3769"
"28 Mar 06","4.397"
"27 Mar 06","4.4236"
"24 Mar 06","4.3709"
"23 Mar 06","4.3698"
"22 Mar 06","4.3674"
"21 Mar 06","4.3892"
"20 Mar 06","4.4298"
"17 Mar 06","4.7022"
"16 Mar 06","4.7537"
"15 Mar 06","4.6003"
"14 Mar 06","4.7624"
"13 Mar 06","4.7555"
"10 Mar 06","4.6632"
"09 Mar 06","4.3842"
"08 Mar 06","4.3824"
"07 Mar 06","4.4271"
"06 Mar 06","4.4325"
"03 Mar 06","4.7299"
"02 Mar 06","4.8047"
"01 Mar 06","4.7442"
"28 Feb 06","4.6553"
"27 Feb 06","4.3687"
"24 Feb 06","4.3768"
"23 Feb 06","4.4467"
"22 Feb 06","4.3681"
"21 Feb 06","4.3853"
"20 Feb 06","4.3713"
"17 Feb 06","4.3574"
"16 Feb 06","4.37"
"15 Feb 06","4.4266"
"14 Feb 06","4.4281"
"13 Feb 06","4.3884"
"10 Feb 06","4.37"
"09 Feb 06","4.5983"
"08 Feb 06","4.5514"
"07 Feb 06","4.3694"
"06 Feb 06","4.5173"
"03 Feb 06","4.3738"
"02 Feb 06","4.3775"
"01 Feb 06","4.4088"
"31 Jan 06","4.7004"
"30 Jan 06","4.6338"
"27 Jan 06","4.5238"
"26 Jan 06","4.4811"
"25 Jan 06","4.3832"
"24 Jan 06","4.3651"
"23 Jan 06","4.364"
"20 Jan 06","4.4132"
"19 Jan 06","4.3641"
"18 Jan 06","4.3596"
"17 Jan 06","4.3628"
"16 Jan 06","4.373"
"13 Jan 06","4.3829"
"12 Jan 06","4.552"
"11 Jan 06","4.4543"
"10 Jan 06","4.5658"
"09 Jan 06","4.4181"
"06 Jan 06","4.3887"
"05 Jan 06","4.6837"
"04 Jan 06","4.6817"
"03 Jan 06","4.6893"
"30 Dec 05","4.7627"
"29 Dec 05","4.7683"
"28 Dec 05","4.7438"
"23 Dec 05","4.6492"
"22 Dec 05","4.7475"
"21 Dec 05","4.7216"
"20 Dec 05","4.5633"
"19 Dec 05","4.6328"
"16 Dec 05","4.7221"
"15 Dec 05","4.697"
"14 Dec 05","4.6762"
"13 Dec 05","4.5192"
"12 Dec 05","4.3793"
"09 Dec 05","4.3694"
"08 Dec 05","4.6287"
"07 Dec 05","4.6848"
"06 Dec 05","4.7122"
"05 Dec 05","4.7202"
"02 Dec 05","4.6729"
"01 Dec 05","4.3907"
"30 Nov 05","4.7196"
"29 Nov 05","4.6555"
"28 Nov 05","4.5168"
"25 Nov 05","4.3651"
"24 Nov 05","4.3713"
"23 Nov 05","4.6938"
"22 Nov 05","4.6695"
"21 Nov 05","4.6324"
"18 Nov 05","4.5897"
"17 Nov 05","4.6478"
"16 Nov 05","4.3573"
"15 Nov 05","4.4418"
"14 Nov 05","4.3601"
"11 Nov 05","4.3842"
"10 Nov 05","4.6292"
"09 Nov 05","4.6691"
"08 Nov 05","4.6332"
"07 Nov 05","4.6396"
"04 Nov 05","4.6262"
"03 Nov 05","4.3679"
"02 Nov 05","4.3897"
"01 Nov 05","4.6484"
"31 Oct 05","4.3925"
"28 Oct 05","4.347"
"27 Oct 05","4.4052"
"26 Oct 05","4.6744"
"25 Oct 05","4.3627"
"24 Oct 05","4.35"
"21 Oct 05","4.6052"
"20 Oct 05","4.3941"
"19 Oct 05","4.3262"
"18 Oct 05","4.3136"
"17 Oct 05","4.3397"
"14 Oct 05","4.6476"
"13 Oct 05","4.6114"
"12 Oct 05","4.5122"
"11 Oct 05","4.3582"
"10 Oct 05","4.3383"
"07 Oct 05","4.3366"
"06 Oct 05","4.4136"
"05 Oct 05","4.3413"
"04 Oct 05","4.3425"
"03 Oct 05","4.5053"
"30 Sep 05","4.3942"
"29 Sep 05","4.6768"
"28 Sep 05","4.5925"
"27 Sep 05","4.4531"
"26 Sep 05","4.6174"
"23 Sep 05","4.3384"
"22 Sep 05","4.3498"
"21 Sep 05","4.5616"
"20 Sep 05","4.3533"
"19 Sep 05","4.3646"
"16 Sep 05","4.6265"
"15 Sep 05","4.5652"
"14 Sep 05","4.6553"
"13 Sep 05","4.4075"
"12 Sep 05","4.6311"
"09 Sep 05","4.6889"
"08 Sep 05","4.7255"
"07 Sep 05","4.6858"
"06 Sep 05","4.5167"
"05 Sep 05","4.4101"
"02 Sep 05","4.7255"
"01 Sep 05","4.759"
"31 Aug 05","4.7577"
"30 Aug 05","4.7362"
"26 Aug 05","4.7047"
"25 Aug 05","4.7371"
"24 Aug 05","4.7359"
"23 Aug 05","4.7158"
"22 Aug 05","4.6969"
"19 Aug 05","4.6012"
"18 Aug 05","4.5213"
"17 Aug 05","4.3631"
"16 Aug 05","4.3608"
"15 Aug 05","4.3624"
"12 Aug 05","4.3458"
"11 Aug 05","4.3544"
"10 Aug 05","4.6072"
"09 Aug 05","4.4294"
"08 Aug 05","4.6742"
"05 Aug 05","4.4301"
"04 Aug 05","4.6476"
"03 Aug 05","4.6132"
"02 Aug 05","4.6163"
"01 Aug 05","4.6932"
"29 Jul 05","4.6204"
"28 Jul 05","4.6163"
"27 Jul 05","4.6299"
"26 Jul 05","4.9658"
"25 Jul 05","4.923"
"22 Jul 05","4.8918"
"21 Jul 05","4.8678"
"20 Jul 05","4.617"
"19 Jul 05","4.8683"
"18 Jul 05","4.8269"
"15 Jul 05","4.8432"
"14 Jul 05","4.7875"
"13 Jul 05","4.5961"
"12 Jul 05","4.6111"
"11 Jul 05","4.8757"
"08 Jul 05","4.7606"
"07 Jul 05","4.7495"
"06 Jul 05","4.757"
"05 Jul 05","4.7305"
"04 Jul 05","4.6528"
"01 Jul 05","4.6561"
"30 Jun 05","4.8483"
"29 Jun 05","4.8692"
"28 Jun 05","4.7212"
"27 Jun 05","4.8933"
"24 Jun 05","4.8734"
"23 Jun 05","4.9748"
"22 Jun 05","4.9355"
"21 Jun 05","4.914"
"20 Jun 05","4.9131"
"17 Jun 05","4.7732"
"16 Jun 05","4.7195"
"15 Jun 05","4.6706"
"14 Jun 05","4.734"
"13 Jun 05","4.8664"
"10 Jun 05","4.6726"
"09 Jun 05","4.8495"
"08 Jun 05","4.7672"
"07 Jun 05","4.585"
"06 Jun 05","4.5955"
"03 Jun 05","4.6011"
"02 Jun 05","4.8179"
"01 Jun 05","4.8616"
"31 May 05","4.756"
"27 May 05","4.6204"
"26 May 05","4.7609"
"25 May 05","4.9142"
"24 May 05","4.894"
"23 May 05","4.7104"
"20 May 05","4.598"
"19 May 05","4.6041"
"18 May 05","4.7247"
"17 May 05","4.5933"
"16 May 05","4.6025"
"13 May 05","4.6019"
"12 May 05","4.7073"
"11 May 05","4.5977"
"10 May 05","4.623"
"09 May 05","4.7664"
"06 May 05","4.6334"
"05 May 05","4.7733"
"04 May 05","4.8242"
"03 May 05","4.8513"
"29 Apr 05","4.8697"
"28 Apr 05","4.8874"
"27 Apr 05","4.8714"
"26 Apr 05","4.6297"
"25 Apr 05","4.8752"
"22 Apr 05","4.6379"
"21 Apr 05","4.6557"
"20 Apr 05","4.8432"
"19 Apr 05","4.6638"
"18 Apr 05","4.6359"
"15 Apr 05","4.857"
"14 Apr 05","4.9204"
"13 Apr 05","4.8769"
"12 Apr 05","4.8551"
"11 Apr 05","4.6615"
"08 Apr 05","4.7354"
"07 Apr 05","4.866"
"06 Apr 05","4.9679"
"05 Apr 05","4.9547"
"04 Apr 05","4.9315"
"01 Apr 05","4.8661"
"31 Mar 05","4.8668"
"30 Mar 05","4.669"
"29 Mar 05","4.6576"
"24 Mar 05","4.639"
"23 Mar 05","4.9693"
"22 Mar 05","4.935"
"21 Mar 05","4.886"
"18 Mar 05","4.6443"
"17 Mar 05","4.6416"
"16 Mar 05","4.6829"
"15 Mar 05","4.6234"
"14 Mar 05","4.6227"
"11 Mar 05","4.62"
"10 Mar 05","4.8442"
"09 Mar 05","4.7003"
"08 Mar 05","4.643"
"07 Mar 05","4.6114"
"04 Mar 05","4.6242"
"03 Mar 05","5.2559"
"02 Mar 05","4.6366"
"01 Mar 05","5.2253"
"28 Feb 05","5.2804"
"25 Feb 05","4.9762"
"24 Feb 05","4.905"
"23 Feb 05","4.9216"
"22 Feb 05","4.8495"
"21 Feb 05","4.6424"
"18 Feb 05","4.8521"
"17 Feb 05","4.6307"
"16 Feb 05","4.6287"
"15 Feb 05","4.6645"
"14 Feb 05","4.9115"
"11 Feb 05","4.6461"
"10 Feb 05","5.1115"
"09 Feb 05","4.7729"
"08 Feb 05","4.8426"
"07 Feb 05","4.7832"
"04 Feb 05","4.6125"
"03 Feb 05","4.8541"
"02 Feb 05","4.629"
"01 Feb 05","4.806"
"31 Jan 05","4.6468"
"28 Jan 05","4.7986"
"27 Jan 05","4.6268"
"26 Jan 05","4.7427"
"25 Jan 05","5.002"
"24 Jan 05","4.6256"
"21 Jan 05","4.6504"
"20 Jan 05","4.8759"
"19 Jan 05","4.8356"
"18 Jan 05","4.8048"
"17 Jan 05","4.6263"
"14 Jan 05","4.5974"
"13 Jan 05","4.6457"
"12 Jan 05","4.7481"
"11 Jan 05","5.0047"
"10 Jan 05","4.6208"
"07 Jan 05","4.7116"
"06 Jan 05","4.9037"
"05 Jan 05","4.8329"
"04 Jan 05","4.8981"
"31 Dec 04","4.8016"
"30 Dec 04","4.6235"
"29 Dec 04","4.8138"
"24 Dec 04","4.7935"
"23 Dec 04","4.8207"
"22 Dec 04","4.8358"
"21 Dec 04","4.7863"
"20 Dec 04","4.7622"
"17 Dec 04","4.8948"
"16 Dec 04","4.9117"
"15 Dec 04","5.0086"
"14 Dec 04","4.7311"
"13 Dec 04","4.7114"
"10 Dec 04","4.8171"
"09 Dec 04","4.6355"
"08 Dec 04","4.6435"
"07 Dec 04","4.6535"
"06 Dec 04","4.6031"
"03 Dec 04","4.6727"
"02 Dec 04","4.8682"
"01 Dec 04","4.6094"
"30 Nov 04","4.7724"
"29 Nov 04","5.0616"
"26 Nov 04","4.88"
"25 Nov 04","4.8525"
"24 Nov 04","4.5886"
"23 Nov 04","4.6573"
"22 Nov 04","4.8417"
"19 Nov 04","4.8284"
"18 Nov 04","4.9936"
"17 Nov 04","4.6013"
"16 Nov 04","4.6279"
"15 Nov 04","4.6007"
"12 Nov 04","4.6228"
"11 Nov 04","4.6122"
"10 Nov 04","4.6144"
"09 Nov 04","4.6267"
"08 Nov 04","4.6161"
"05 Nov 04","5.0069"
"04 Nov 04","5.0523"
"03 Nov 04","4.6822"
"02 Nov 04","4.565"
"01 Nov 04","4.5926"
"29 Oct 04","4.6004"
"28 Oct 04","4.8664"
"27 Oct 04","4.6829"
"26 Oct 04","4.6317"
"25 Oct 04","4.8308"
"22 Oct 04","4.7932"
"21 Oct 04","4.7659"
"20 Oct 04","4.6462"
"19 Oct 04","4.7682"
"18 Oct 04","4.6434"
"15 Oct 04","4.6437"
"14 Oct 04","5.0106"
"13 Oct 04","4.6698"
"12 Oct 04","4.6046"
"11 Oct 04","4.6399"
"08 Oct 04","4.7913"
"07 Oct 04","4.8243"
"06 Oct 04","4.5966"
"05 Oct 04","4.6832"
"04 Oct 04","4.9817"
"01 Oct 04","4.6499"
"30 Sep 04","4.6412"
"29 Sep 04","4.9169"
"28 Sep 04","4.8069"
"27 Sep 04","4.626"
"24 Sep 04","4.6092"
"23 Sep 04","4.6904"
"22 Sep 04","4.6302"
"21 Sep 04","4.6382"
"20 Sep 04","4.6485"
"17 Sep 04","4.8606"
"16 Sep 04","4.9905"
"15 Sep 04","4.6622"
"14 Sep 04","4.5931"
"13 Sep 04","4.732"
"10 Sep 04","4.5979"
"09 Sep 04","4.632"
"08 Sep 04","4.7019"
"07 Sep 04","4.6037"
"06 Sep 04","4.9728"
"03 Sep 04","4.738"
"02 Sep 04","5.1248"
"01 Sep 04","4.6747"
"31 Aug 04","4.6304"
"27 Aug 04","4.593"
"26 Aug 04","5.1871"
"25 Aug 04","4.6656"
"24 Aug 04","5.0496"
"23 Aug 04","4.6401"
"20 Aug 04","4.6633"
"19 Aug 04","4.8027"
"18 Aug 04","4.7419"
"17 Aug 04","4.7453"
"16 Aug 04","4.9129"
"13 Aug 04","4.775"
"12 Aug 04","4.7707"
"11 Aug 04","4.5983"
"10 Aug 04","4.5841"
"09 Aug 04","4.5795"
"06 Aug 04","4.9228"
"05 Aug 04","4.5761"
"04 Aug 04","3.751"
"03 Aug 04","3.9388"
"02 Aug 04","4.1015"
"30 Jul 04","4.2418"
"29 Jul 04","4.8662"
"28 Jul 04","4.9109"
"27 Jul 04","4.7007"
"26 Jul 04","4.632"
"23 Jul 04","4.3915"
"22 Jul 04","4.3562"
"21 Jul 04","4.4058"
"20 Jul 04","4.4407"
"19 Jul 04","4.3345"
"16 Jul 04","4.4844"
"15 Jul 04","4.6627"
"14 Jul 04","4.3171"
"13 Jul 04","4.4"
"12 Jul 04","4.4675"
"09 Jul 04","4.4828"
"08 Jul 04","4.4236"
"07 Jul 04","4.2998"
"06 Jul 04","4.311"
"05 Jul 04","4.3604"
"02 Jul 04","4.3501"
"01 Jul 04","4.3298"
"30 Jun 04","4.7368"
"29 Jun 04","4.6308"
"28 Jun 04","4.5719"
"25 Jun 04","4.5098"
"24 Jun 04","4.4043"
"23 Jun 04","4.5191"
"22 Jun 04","4.3697"
"21 Jun 04","4.3677"
"18 Jun 04","4.3196"
"17 Jun 04","4.3324"
"16 Jun 04","4.5422"
"15 Jun 04","4.4383"
"14 Jun 04","4.4482"
"11 Jun 04","4.4007"
"10 Jun 04","4.3379"
"09 Jun 04","3.7256"
"08 Jun 04","3.8165"
"07 Jun 04","3.9077"
"04 Jun 04","3.9851"
"03 Jun 04","4.4234"
"02 Jun 04","4.6718"
"01 Jun 04","4.5213"
"28 May 04","4.6399"
"27 May 04","4.4325"
"26 May 04","4.2818"
"25 May 04","4.2078"
"24 May 04","4.1928"
"21 May 04","4.0827"
"20 May 04","4.167"
"19 May 04","4.3687"
"18 May 04","4.2801"
"17 May 04","4.3535"
"14 May 04","4.3458"
"13 May 04","4.3464"
"12 May 04","4.35"
"11 May 04","4.3363"
"10 May 04","4.271"
"07 May 04","4.2391"
"06 May 04","3.8936"
"05 May 04","3.483"
"04 May 04","3.5844"
"30 Apr 04","3.9925"
"29 Apr 04","4.4357"
"28 Apr 04","4.6102"
"27 Apr 04","4.5266"
"26 Apr 04","4.4353"
"23 Apr 04","4.2479"
"22 Apr 04","3.5505"
"21 Apr 04","3.5856"
"20 Apr 04","3.7099"
"19 Apr 04","3.495"
"16 Apr 04","3.5155"
"15 Apr 04","3.5777"
"14 Apr 04","4.3835"
"13 Apr 04","4.1813"
"08 Apr 04","3.7121"
"07 Apr 04","3.4195"
"06 Apr 04","3.5177"
"05 Apr 04","3.6202"
"02 Apr 04","3.6595"
"01 Apr 04","3.6521"
"31 Mar 04","3.6909"
"30 Mar 04","3.6909"
"29 Mar 04","4.2568"
"26 Mar 04","4.1107"
"25 Mar 04","4.1262"
"24 Mar 04","3.6816"
"23 Mar 04","3.6803"
"22 Mar 04","3.8933"
"19 Mar 04","3.857"
"18 Mar 04","3.8552"
"17 Mar 04","3.6845"
"16 Mar 04","3.687"
"15 Mar 04","3.676"
"12 Mar 04","3.6745"
"11 Mar 04","3.6297"
"10 Mar 04","3.6524"
"09 Mar 04","3.9625"
"08 Mar 04","4.3042"
"05 Mar 04","4.2014"
"04 Mar 04","4.5246"
"03 Mar 04","3.8705"
"02 Mar 04","3.9607"
"01 Mar 04","4.1206"
"27 Feb 04","3.6589"
"26 Feb 04","3.7036"
"25 Feb 04","4.1784"
"24 Feb 04","4.2905"
"23 Feb 04","4.4954"
"20 Feb 04","4.2003"
"19 Feb 04","3.7824"
"18 Feb 04","4.4568"
"17 Feb 04","4.4775"
"16 Feb 04","4.811"
"13 Feb 04","4.3993"
"12 Feb 04","4.865"
"11 Feb 04","4.697"
"10 Feb 04","4.4281"
"09 Feb 04","4.5108"
"06 Feb 04","3.5436"
"05 Feb 04","3.631"
"04 Feb 04","3.037"
"03 Feb 04","3.2126"
"02 Feb 04","3.3672"
"30 Jan 04","3.772"
"29 Jan 04","4.2812"
"28 Jan 04","4.152"
"27 Jan 04","3.3696"
"26 Jan 04","3.5561"
"23 Jan 04","3.3269"
"22 Jan 04","3.7558"
"21 Jan 04","4.0552"
"20 Jan 04","3.3888"
"19 Jan 04","3.6941"
"16 Jan 04","3.3775"
"15 Jan 04","3.3744"
"14 Jan 04","3.3794"
"13 Jan 04","4.3719"
"12 Jan 04","4.0099"
"09 Jan 04","3.7517"
"08 Jan 04","3.9445"
"07 Jan 04","3.6582"
"06 Jan 04","3.7151"
"05 Jan 04","3.7294"
"02 Jan 04","3.3693"
"31 Dec 03","3.2895"
"30 Dec 03","3.6611"
"29 Dec 03","4.0498"
"24 Dec 03","3.5695"
"23 Dec 03","3.9823"
"22 Dec 03","3.9161"
"19 Dec 03","3.9511"
"18 Dec 03","3.7805"
"17 Dec 03","3.8197"
"16 Dec 03","3.4048"
"15 Dec 03","3.4077"
"12 Dec 03","3.4103"
"11 Dec 03","3.7651"
"10 Dec 03","3.7094"
"09 Dec 03","3.637"
"08 Dec 03","4.1948"
"05 Dec 03","3.702"
"04 Dec 03","4.0702"
"03 Dec 03","3.8833"
"02 Dec 03","3.9847"
"01 Dec 03","4.1439"
"28 Nov 03","4.0423"
"27 Nov 03","3.3473"
"26 Nov 03","3.5295"
"25 Nov 03","3.9734"
"24 Nov 03","3.7069"
"21 Nov 03","3.9232"
"20 Nov 03","3.3449"
"19 Nov 03","3.3904"
"18 Nov 03","3.7081"
"17 Nov 03","3.7933"
"14 Nov 03","3.768"
"13 Nov 03","3.6523"
"12 Nov 03","3.5915"
"11 Nov 03","4.0361"
"10 Nov 03","3.3537"
"07 Nov 03","3.4399"
"06 Nov 03","3.4147"
"05 Nov 03","2.8949"
"04 Nov 03","2.9917"
"03 Nov 03","3.0648"
"31 Oct 03","3.2044"
"30 Oct 03","3.7719"
"29 Oct 03","3.6303"
"28 Oct 03","3.2326"
"27 Oct 03","3.5018"
"24 Oct 03","3.7665"
"23 Oct 03","3.6476"
"22 Oct 03","3.0872"
"21 Oct 03","3.2451"
"20 Oct 03","3.2989"
"17 Oct 03","3.1026"
"16 Oct 03","3.1217"
"15 Oct 03","3.1246"
"14 Oct 03","3.6015"
